,ACES.JK,ASII.JK,ICBP.JK,SMGR.JK,ADRO.JK,BBCA.JK,INCO.JK,MEDC.JK,TLKM.JK,AKRA.JK,BBNI.JK,INDF.JK,PGAS.JK,UNTR.JK,BBRI.JK,INKP.JK,UNVR.JK,ANTM.JK,BMRI.JK,ITMG.JK,BRPT.JK,KLBF.JK,PTBA.JK
2012-10-29,1.0270080045011996,-0.17261397170554857,-0.7836088310958308,-0.07636904925264958,-0.38833709265383803,0.6552820251492898,0.8710683503919993,-0.13248254135289853,-0.3690468795923282,-0.48641348310876065,-0.46918032671554066,-0.897038214246494,0.26525011889745814,1.2784685759087855,-1.2991978115751803,0.19207294441310696,0.8508650095187332,-0.13867475974390936,0.49497118393501416,-0.19064217944617154,0.1349967528719296,-0.3073232461748655,0.2580434821452804
2012-11-05,-0.7943114098369201,-0.31722828907609363,0.6504563418067397,-0.009381534538887204,0.36354253404697784,0.6367392412907742,-0.8115751380935713,-0.29351641405770773,-0.5193195019065279,0.8185996350229056,-0.19998790117503648,0.39602461713401393,-0.01449299744163066,-1.4031784493588195,0.2301404548444028,-0.22374265245636546,-0.3569878466709634,-0.24664577437817128,0.48156897747403354,0.4259698452751617,-0.3400845102540283,-0.3097920672853297,-0.32794365142505566
2012-11-12,-0.03842664452220966,-0.1753625354701981,0.10014462017416546,0.25948867138142956,0.1405774080762341,1.7260097776778858,-0.4589223149794219,-0.05272309635559279,0.07190313521865989,0.25629872837882617,-0.4799833232616645,-0.9114861631568109,-0.01449299744163066,-0.26130071088370677,-0.0892674792785726,-0.3632603952986912,0.11606435356240738,-0.14120787762458487,0.20043047807838504,-1.0326810335787762,-0.10485008512423806,-0.06236649645936223,-0.01071002575754297
2012-11-19,0.4867856020376195,0.11668242922527164,0.4500093050562728,-0.6062223176968499,-0.9009475200779905,-0.11888535408251272,-0.8789815929517728,0.029085878615272415,-0.8215442274221463,-1.1916009270467198,-0.4884706932050247,0.6280334961205573,0.26066414322057396,-0.26339667009444456,-0.719265602449952,-1.2150113361580654,0.2576516517928661,-0.032365778294981065,-0.06791691522924263,0.4810943274354718,-0.46462245040045796,0.6874899669368901,-0.11765097504139062
2012-11-26,0.4724023983047914,-1.6308643164309513,-0.2486048408097851,0.4692841421752702,-0.18009784470514847,-0.9903636946964376,-1.6547846211016695,-0.8655830243806344,-0.688941285969648,-0.27711184366715114,0.37457474054902185,-0.04479220831799786,-0.4656884988248332,-2.527903062615663,-0.0892674792785726,-3.163362386143212,-0.12106326054434396,-0.14207567393836873,-1.2616226375552337,-0.4790909187857508,-3.0702455318781476,0.42268915641958615,-2.3669782977063116
2012-12-03,0.45877821467161867,-0.6561841335587371,1.8282321854054444,0.05738490527272217,0.37324897830549747,-0.11888535408251272,0.9208888664619618,0.5549850660721941,0.5471950605577417,-0.6122034047643526,-0.7732050298199276,0.17373561205194543,0.07823487917157246,-0.11496357840824412,-0.0892674792785726,1.704501440164967,-0.12141153518493004,-0.032365778294981065,-0.9071254761939724,-0.06494401374544669,0.5475362877132356,0.17545206536597457,-0.3113686711571107
2012-12-10,-0.5227170690645412,1.2584762329445685,-0.5601643253044135,0.32331093643250464,1.9747136026463248,1.6468824703379956,0.8581810165489289,-0.7156796270380503,-1.1473951237511355,-0.8571275544728494,0.23332376357886472,0.605229047816462,0.07773154908860114,2.4065694493047145,-0.2512375643057462,-0.6143906153459691,-3.858011253622548,0.2994211239824355,0.22237978710781384,1.0575025299905083,0.8241807209963639,1.8218881716194286,1.6905190542315016
2012-12-17,1.204580640979362,0.12256930722584676,0.7448286405702191,1.2993626834322443,-0.07008463161307125,-1.312583916572791,-0.20738368715492342,1.083613791474577,0.8755127270715909,0.299508828317873,0.22925909590158036,-1.9465057450996808,-0.5648057534870634,-0.10868053267639999,-0.2523961690300865,-1.0016062596898005,-1.3209191165127583,0.07561930729076417,-0.21125996586281054,-0.11901039311701843,-0.3926675069575565,-1.8120315186921445,-0.7470422201779764
2012-12-24,0.4277029723066337,0.2729430065546242,-0.8725277766163749,-0.3162470669464119,0.11910726309784647,0.5900555048917118,0.08364928850977729,0.26832838124702146,-0.384974628014236,0.29292496209512897,0.08197226944878355,1.0966101794713596,0.6493010665236456,0.6969918239864246,-0.0892674792785726,-0.2831898837411439,0.032499978270191486,-0.032365778294981065,0.22056317574195128,-0.22771088579563986,0.042526757131488,0.40869540955104755,0.5281053464478892
2012-12-31,-0.49318722480935273,0.717090200780515,0.5805403069481263,-0.13406186429247466,1.5339562985651418,-0.2922220715971978,1.529497643131503,-0.131017406296593,0.07768484002657777,0.13220297311593832,0.5081042892087293,0.3922602257184902,0.25916570110604686,1.706494613300166,1.2251175085994015,0.5101557058822636,1.0445801424707588,0.7176118047560665,0.35945115217962104,0.3189624716214397,0.04077136481597259,-0.5245404727157367,1.8830964505144412
2013-01-07,-2.1360035503179198,-1.6206643791217812,-0.8775003183427558,-0.950434221574444,-0.8338858833112371,-0.8160782050576093,0.326083122308854,-0.1315007076216056,-0.23216146493400475,-1.0916425759370068,-0.754474341489207,-0.25964413057981417,-0.7325442688183094,-0.7705337692801864,0.22145228154579316,-0.08701716125908511,-0.5408991002236845,0.27238850088881517,-0.6273850107420526,-1.0456290440565807,-0.5365757714144671,-1.0044920623016775,-1.1968142423856891
2013-01-14,2.3250399624266787,1.3698640899251069,0.5847799378527292,1.1104695548059764,0.198319017004968,2.198176037206642,0.06333192690659621,-0.2905209797083999,2.252602758895426,0.42776987733355376,0.9419882012374851,0.17188048388425992,0.45434706102122296,0.2909019372533257,1.5967166895855982,0.1036309308072778,1.3133665670847663,-0.3304949477952683,1.7955427071154717,0.7546815825940371,-0.10485008512423806,0.9174440268321021,0.7069519384706167
2013-01-21,0.4277029723066337,0.11668242922527164,0.4069548574175453,-0.5081077395145499,0.01779548625722711,-0.6170052606397876,-0.43710862014776947,-0.37580951581415106,-0.07766509388577522,-1.2421628818551982,0.07545504056626261,0.1700597203912828,0.16794968078287326,-1.0271866113122188,-0.5174729788449816,0.10097904033702503,-0.248395278411206,-0.4387041896501602,0.19734808397444445,-0.6436756584302086,-0.2540241973309801,0.40869540955104755,-0.8025603562681849
2013-01-28,-1.4027048510312943,-1.04865944745265,-0.07660473394343556,0.6301683178263028,-0.5942623914723428,1.5681501070162536,0.7074798093990833,0.2787551935432467,-0.5080528573486527,0.4470685537046022,1.9777129626540955,-0.25785371299698917,0.16598489805587743,-0.5144056106394046,0.3471203622163749,-0.08701716125908511,-0.3619652029171651,0.805127524081081,0.4565964332662068,0.23588562550667672,-0.2558661680086967,0.6308987838561474,-0.2846086997784879
2013-02-04,-0.2837570115265968,0.8845145071407017,-0.3930079455358333,0.23841570656928923,-0.7039964806604567,0.20139403674550838,0.3017901825460469,-0.05272309635559279,-0.07766509388577522,0.557044858633861,-0.0613663025805359,2.7482954052169326,-0.4608900415233289,-0.36835041483939235,0.05346866214103574,1.0255267974181266,0.029378457727754576,-0.22968658617358725,-0.4525599126567766,-0.2861829526012135,-0.10485008512423806,-0.06236649645936223,-0.28745074342260857
2013-02-11,-0.5356335002322418,-0.02980958631145534,-0.07660473394343556,0.23534864237813263,0.4974950631495823,0.198182150879308,-0.2992635249275955,0.1088194192326362,0.7964954139967086,1.2527808040180965,0.6822961415353264,0.34259517633293646,0.6275388034074881,0.050946636970101614,1.7547464924076717,0.25566430123464856,1.101420307290321,-0.13247050990900805,0.5840145355385722,-0.10236434376235189,0.04805370548228805,0.8365439924281884,0.274893858572426
2013-02-18,-0.03842664452220966,0.11668242922527164,0.24375350477211774,0.2927887497194085,-0.5256555351526121,1.4506496412610579,-0.6646631307083981,0.4258479447420107,-0.36026876941702346,-0.392458303893813,-0.18108658198000996,0.3368132611552236,-0.19117283057348305,-0.529834492122367,-0.4830209946803116,0.24720185910446543,-0.08117039718912618,-0.839065207898412,1.0733142009667018,-0.2524896488241105,-0.40688068920279186,0.5879482500354135,-0.5632204495111194
2013-02-25,0.21698989502276958,0.8434896364650667,1.3472176679400876,1.8358717997961276,-0.25808403019046616,0.3296564019014341,-0.5665558035852641,-0.1296010815539639,2.7770159207958542,1.4173311633144898,2.2262881005017006,2.2111694522054535,1.0568575364646011,0.592956655985736,1.6469126754088617,1.2176520095209948,-0.24356511110513399,0.18191229519611543,0.777883940742717,0.030000927017201008,0.049987581949146896,2.0493000070404084,-0.34969255702385105
2013-03-04,0.7174581207925006,0.5308344630897314,2.021651633712479,0.15393795973947635,-0.260490183761737,0.175953404086653,0.9839379359044571,0.4886924584931204,-0.33682479121327036,0.8900329501390062,-0.3872014288283255,0.9917279904699133,1.4961113058901787,0.7300477185078998,-1.0821919211549773,-0.23576455713248248,0.24566390138384386,0.4950922657996068,-0.1844754100878068,-0.008332986886190491,0.5067631798479861,1.2984884841155482,0.574221954294787
2013-03-11,0.9301484960486628,-1.9447628076338501,-0.07660473394343556,-0.06337420388927743,-0.07008463161307125,-0.264946166877573,-0.4270808886990598,-0.27531559023862057,-1.2547187801100987,0.8451348538912662,-0.5026315324848253,-1.5390003103848724,-0.1684787428905683,-1.1135917266671047,-0.0892674792785726,-0.08701716125908511,-0.7828670564315825,-0.33712004253695244,0.28352463628603175,-0.0837453006848679,0.18639492303821953,-1.9041202743214556,-0.06426314644827943
2013-03-18,-0.4987997677206988,-0.3285784977245117,-2.431677741895827,-1.5253732691794712,-2.4810690644041165,-0.5590800950617296,-1.186039098635843,-0.4302948169040338,0.6048235611101455,1.1875060301785751,-0.7374200626854654,-0.22112024111428874,0.2963326616442982,-2.075211819714401,-0.8678188375962843,-0.6886145650222545,-0.24988133835165835,0.17542092123595984,-1.1064339364654083,-2.71925274046819,-0.5315577160135668,-0.8589663278438401,-2.2474007539763345
2013-03-25,0.9056333462231314,1.1811791954322746,3.584647622559442,0.987516909578366,0.16017492088020718,2.262063675589892,-0.7429240220318838,-0.2083568559418816,1.121709208304013,-1.1371478282230227,2.383271934890884,0.842967855126238,1.358783538058688,1.0068932383323095,0.5824182709740321,0.22777163829139235,0.7592616544573921,0.27466647219606605,1.0195352535531363,0.9387129754256179,0.48465758871053205,0.9668529337489146,1.0888825494457652
2013-04-01,0.6354894153568212,-0.7483574839946959,2.0591182921601887,0.10226577399897745,-0.29682875358381977,-1.087448543545144,0.367003442884867,-0.05272309635559279,-0.8445376929714364,-0.24863265715843796,-0.0613663025805359,-0.5595779175973604,-1.0018191756885582,0.5057197537696569,-0.15561497101062366,0.6820680692116734,0.13616668833928477,0.2679331480809293,0.047476022234315324,1.3686365298252159,-0.6672539064771521,-0.2599093148410539,0.7165104916761889
2013-04-08,0.6119911894440474,-0.02980958631145534,-0.569458953157167,0.21266590357534637,-0.07008463161307125,-0.5471353076129278,-0.06264535307650494,0.1836096907526708,1.1048932435067367,0.5197702922851597,-0.0613663025805359,0.30545616306291923,0.4350941724307659,-0.0005159833420291243,-0.6266215364377429,-0.23256263941054364,-0.18947697799938756,0.1635474083287429,0.6209890650537189,-0.4364237714444935,-0.10485008512423806,-0.06236649645936223,0.33799502188349484
2013-04-15,1.4280458845601396,0.11859737331371628,1.0540696347411962,0.9238247124102602,-0.415470611819279,0.1705392918359136,0.21502030741989409,1.1074490782555,1.3093469044183688,0.5027777573769783,0.9817212025550681,-0.04479220831799786,0.8612196438808231,-0.980522916442965,1.148904101136363,-0.5284078586087074,-0.19053009284375255,-0.7084020761494199,0.48952825018962554,-0.28540502288695535,-0.10485008512423806,1.7299701851944973,-0.23273995386888885
2013-04-22,2.2922150200017417,-1.504211805575604,1.728241092727442,-0.7432481818652547,-0.4236957765592958,-0.8358776235915778,1.570021454662131,0.6562700992639176,-1.1591439995744306,-0.78427643968742,0.13741320009632363,0.3007077731758165,0.540367036054806,-0.22616274819659873,0.9547323162925674,-0.2391050941573543,0.08242923208116106,0.27238850088881517,0.040942664536057244,0.30111634640770896,-0.39960285520009126,0.49434373697177253,-0.23439821859507434
2013-04-29,-3.1459505098540905,-0.9758960404620743,1.2722775460119016,0.4805854891918198,-0.4323256648450296,-0.11888535408251272,-0.6700383383870105,0.9547960732195547,0.04730529309050254,-0.24673974570257967,-0.25828803828887725,-0.897039454758719,-0.1487685658896314,-0.4576220235807305,-0.7132411385190379,2.066424515638409,3.4107239828149956,-0.4298716299686876,-1.9098430694603563,-1.3557359876189468,-1.0109422096979694,-0.42525460020930483,-0.7515684735482667
2013-05-06,0.5830770150451096,0.9574113969193317,-0.7173291664394464,0.4156068688772768,-0.19384560249290533,0.7615192063171826,0.7002865512069925,0.2585421926150009,1.2909352060003196,1.0859516027519214,0.8008728133441358,-0.22112024111428874,0.12086543488253694,-0.28974022343375955,0.9371341534994692,4.557661016531683,1.5066715215848892,0.27466647219606605,1.572202006156675,0.5622157634933921,1.1999223232256264,2.147733616991154,-0.06426314644827943
2013-05-13,-0.2389117094362284,-0.5028565607473203,2.113892874747485,-0.4774276659981249,-1.1933156791341735,-0.2616395191343782,-1.266678380509877,0.09920293238327246,0.15962872909847514,-0.2378340060369894,-0.45155642457694745,0.842967855126238,-0.1487685658896314,-0.8858916811215178,0.03350714432610475,1.9878346358027241,3.3586347351949186,-0.5328777752029119,-0.6280706781963584,-0.8884576280701832,-0.39960285520009126,1.4580282394598623,1.307580899273845
2013-05-20,-0.6464193561859042,0.4533023791221597,-0.2784102441016872,-0.3822532362252833,-0.47513102760957787,-0.2622758248277043,-0.47466265984710343,-0.35300369169124196,0.7458926628705473,-0.05797324004729284,-0.8564797628321762,0.12679967418770208,0.40841045594915426,1.463625252118383,-0.2113855927417267,-0.001346790704362603,0.8070838317896727,-0.032365778294981065,-0.06791691522924263,-1.302276772573656,-0.2558661680086967,-1.0167269581541056,-1.9984482351076112
2013-05-27,1.218546963530504,-0.02980958631145534,0.940410663137171,-0.22654454921988043,-2.0132967089908207,-1.8475225335124323,0.3496437531018976,-0.5139891692559848,-2.9352473387162554,0.3051775214465706,-0.9909415949691178,-0.5561360601088314,-1.7884616656318244,-1.2350864909804116,-1.0715227964201355,0.5940364917780279,-1.4108739490736721,-0.4479363808587821,-0.8716369988395167,-0.28945058548828934,-0.5635608244591852,-0.5588918277521352,-1.4418670707317032
2013-06-03,-1.412278491433153,-0.8349865704460363,-2.4242827733496424,-1.7369226855822175,-1.3377477350225404,-2.2130975728472615,-0.4628083301243676,-1.5203409425005672,-0.05259190351697631,1.1893052305787197,-0.8177467671966075,-1.0883661273379608,-0.4722556930254466,1.4477557356925577,-1.7571714366021027,-2.923888190272942,-1.3297105570796917,-0.0767089781387392,-0.781675629179187,-1.0524032418930191,0.21287308964132542,-1.413836863157764,1.4244254020883589
2013-06-10,-0.897972243673476,0.8049696191930663,-2.445640976151381,1.8317952826869779,-0.07008463161307125,0.538355734501139,-0.3375066676810538,0.4519860614481268,-1.2279746042873365,-1.9847831674852816,-0.0613663025805359,-0.5887829162951888,-0.1713566478126168,-0.7549978918734982,-1.1965413393342654,-1.1124669602438997,-0.07014422288977679,-1.2588130635853774,0.05484128283463885,-0.9585737194319462,0.049987581949146896,-0.9563520887457304,-1.0433453846224823
2013-06-17,-1.6109086650669302,-2.2842986403201038,-0.7885148565905135,-1.693640320110611,-0.24689112173983802,-2.0503717513893767,-2.306860889915019,-1.4398867473564942,-1.676825593092399,-1.179470392457068,-2.527056470708228,-2.268053275137621,-1.59793425777437,-0.29667509540156217,-1.9802616213823951,-0.7527150065241474,-1.4042146081325646,-1.8690486268888518,-2.1437370993123954,-0.5828443075204407,-0.5635608244591852,-2.1446709164097286,-0.47939608192787164
2013-06-24,-0.5290861394925497,2.2944143668748014,4.072812307728542,1.2180707249669032,0.4667254274785831,2.6243892951660603,-0.06264535307650494,0.33636119883825083,3.5961219714858186,1.9280159894821345,0.7002212342991488,4.216462581870007,3.3074364249608523,1.7784706873269167,1.655257584865208,-0.5537761788972125,3.161910377257567,0.3917734132603635,1.0054914868304419,1.5138009014792235,0.05401068084986902,5.083705382071407,1.4953155856410694
2013-07-01,-2.306083586097623,-0.840732964954774,-2.387393147131961,-1.7428933454882618,-1.2789412135638414,-1.6962730005901687,-0.9024958574183385,-0.05272309635559279,-0.70252151705479,-1.7666737681535267,-1.1638952402483953,-1.0883661273379608,-0.5983009112057543,-1.0645691078672592,-0.0892674792785726,-1.2955813907871423,-1.1980080142795948,-0.032365778294981065,-2.2475336137227244,-0.14589156791484642,-0.2616741714792321,-0.06236649645936223,-1.0396645949830376
2013-07-08,2.2563625734739663,-0.5343840988156716,-0.3074964311290739,-0.3260816324143133,-1.5740491665530787,1.8736028242622158,1.0114772554162048,-0.3547800332331859,2.0951305154753124,-0.2555475158407278,0.5849702132545476,-0.04479220831799786,1.1952002301602431,-0.40909107066903905,0.20540623055466922,1.107330518412883,1.7019001883179186,2.161862246139184,0.21524902491217363,-1.0415516826693374,-0.10485008512423806,0.10774306383349397,-1.0979607285050843
2013-07-15,-0.29384042058299126,0.142209783370741,-0.07660473394343556,-0.9749525227277529,-0.2792625764053308,0.1934668236741337,-0.39448755458690365,1.4941717515098414,-0.5522408722197985,-0.5570655401572815,0.816568703355132,0.8618510016973603,-0.15553959050073068,0.06497949957077444,0.6380439511257923,0.40076450805811553,2.856222969550879,0.2040806512761575,1.190900281124224,-0.06494401374544669,0.8483141821569461,0.44443271426577197,-0.4307280021738895
2013-07-22,0.22053455611272135,-0.7127001585127077,1.0751996999312325,1.0057906858966459,0.14208156301399855,0.3450528841896236,-0.13067406396573464,0.22321002441759127,-0.07766509388577522,0.45453540906872364,0.0590344094494005,-1.5317613619675143,-0.29897795901191593,-0.8907492094820343,-0.0892674792785726,-0.6755361087331162,-1.2112509004804652,0.6649508395002756,0.06471640587389868,-0.44183757082724473,0.3372807464548087,-2.04847148852597,-1.1125758747785326
2013-07-29,0.4724029357673887,0.8502677288361069,0.49040060498064814,0.6987046264847541,-1.3251568429986043,0.9479417009660339,-1.4984085731410437,0.014800528588669544,0.7671017374036797,-1.2558047044675298,-0.5402359466149804,0.33681559357359736,-0.30387940812356184,0.6917519719256683,0.19267481278148854,1.7587880631584365,-1.1575061908010147,-0.585346818791719,-0.19979233335464705,-0.3027813863492056,-0.24708704074321264,1.5586455937486687,-1.4193392767528479
2013-08-05,-0.03842664452220966,-0.02980958631145534,-0.07660473394343556,-0.009381534538887204,-0.07008463161307125,-0.11888535408251272,-0.06264535307650494,-0.05272309635559279,-0.07766509388577522,-0.05797324004729284,-0.0613663025805359,-0.04479220831799786,-0.01449299744163066,-0.05509756124755353,-0.0892674792785726,-0.08701716125908511,-0.02718900137462635,-0.032365778294981065,-0.06791691522924263,-0.06494401374544669,-0.10485008512423806,-0.06236649645936223,-0.06426314644827943
2013-08-12,-0.287029371765657,-1.3853879879547444,-1.6298657456096863,-1.3765651360209892,3.357221073994109,-1.298235832937491,2.0011202548627764,1.6264717213193243,-1.600755166553247,1.7527186728788586,-1.041389696794267,-0.42078808366738113,-0.01449299744163066,0.004940970341187389,-1.2032861626795095,-1.0616003304050963,-0.6193104448559212,1.5810356168167345,-1.1289854067739722,2.441832603400295,-0.24875834958114734,-0.23130286495762273,3.0492238673282253
2013-08-19,-3.061964317443457,-1.6516632020666817,-2.084384230880074,-1.8119991053567952,0.8581467058327955,-3.0286180997340173,1.7624932353469351,-1.358589987578681,-1.5641158208538626,-2.5870667468544375,-2.245501686049874,-1.7620096182531508,-1.3395863181056555,-2.3299495565560115,-3.4563255497792826,-1.3705978840566466,-1.4021038387772744,0.4831954954680241,-2.5703802655865378,0.453548220960177,-0.2504724386138909,-1.7634271965032953,0.5953761664123783
2013-08-26,2.6681246046627507,0.7464635397155475,-0.07660473394343556,-1.2582828505005557,1.3277189276605204,-1.1311117600700609,-0.20894097235925438,2.724475069494523,0.5762635384500508,-1.2916224521271782,0.941991922205165,0.9779092718430183,0.46506547295083406,0.8207406201563523,-0.2609826432680834,0.42863867850454473,1.8564174056100236,-0.5292472661379074,-1.0035195654826283,0.8124596234066679,0.18990268495161644,0.12043242516070657,-0.2760670462825228
2013-09-02,0.22417986199956147,-1.3433757426973962,-2.639477175851685,-0.08779849341880026,0.8880865748803526,-0.9903665281723477,1.4162186765614333,2.934101963903116,-2.7617147448627057,-2.216330650963836,-2.250506051001558,-2.2081990869369075,-0.48073036458239843,0.5909090841739068,0.4297721836695881,0.7822627782154732,0.5298827194234988,1.101869216985392,-1.3680994568825597,-0.11234201945047423,-0.24875834958114734,-1.876831185079767,2.3659190689316603
2013-09-09,-0.03842664452220966,1.9619321448408216,4.194848102378621,1.486542912128811,-0.820166233695883,4.003815351803847,-0.8629713071722273,-1.5929506774275244,2.8896260409048904,3.051999632914909,4.977220090209042,2.3185937215329404,-0.01449299744163066,0.38323505121055856,3.6323804484625226,0.496422576747403,-0.9612122363996057,0.1581057731576579,6.132205807684612,-1.0872303614076306,0.04077136481597259,1.8972551614529758,-1.1923370137487577
2013-09-16,0.7384590137197033,2.533765100401213,1.0217676584171476,2.259595182739406,0.24590422069095458,1.6249607152178869,1.7797724722715162,1.4486762926476293,1.5199801697532374,1.6858170176180907,0.18507278795912432,1.72526796614317,0.6249183016856842,0.7418386637570701,0.20165824498235607,0.4723215689991006,1.0242204073238093,0.5312163781528781,1.1538762165061631,1.3114779353680983,1.046422876247208,0.11908371938206584,1.2095568077859356
2013-09-23,-0.7842367048155828,-1.3460935352715264,-0.7787606584143048,-1.6507473502552004,-0.8436085902969621,-0.7197957346221313,-2.3094359879417348,-0.7244029554965434,-1.891764450336221,-0.585450547630108,-0.30495637530814346,0.3230833450990865,-0.6304396011128103,-0.5270949446138017,-0.9510562325883101,-0.40930394327750497,-0.8419024849439416,-0.9345980493926095,-1.743990889907442,-2.4021258250784503,0.28973786529029955,-1.143043873293654,-1.31315654691712
