Date,Open,High,Low,Close,Adj Close,Volume
2004-09-27,835.000000,845.000000,810.000000,840.000000,451.215363,270780000
2004-10-04,845.000000,880.000000,845.000000,855.000000,459.272675,899972500
2004-10-11,855.000000,870.000000,845.000000,860.000000,461.958435,537355000
2004-10-18,860.000000,880.000000,840.000000,870.000000,467.330231,545112500
2004-10-25,870.000000,875.000000,830.000000,870.000000,467.330231,656592500
2004-11-01,870.000000,955.000000,865.000000,930.000000,499.559601,723837500
2004-11-08,930.000000,955.000000,910.000000,945.000000,507.617126,513820000
2004-11-15,945.000000,945.000000,945.000000,945.000000,507.617126,0
2004-11-22,955.000000,1030.000000,955.000000,1000.000000,537.161133,501887500
2004-11-29,1010.000000,1060.000000,990.000000,1000.000000,537.161133,461622500
2004-12-06,1000.000000,1040.000000,925.000000,940.000000,504.931366,835182500
2004-12-13,940.000000,995.000000,905.000000,990.000000,531.789429,1020732500
2004-12-20,990.000000,995.000000,965.000000,965.000000,518.360413,291237500
2004-12-27,965.000000,985.000000,955.000000,965.000000,518.360413,209755000
2005-01-03,975.000000,1025.000000,965.000000,1025.000000,551.402710,710432500
2005-01-10,1020.000000,1020.000000,965.000000,1000.000000,537.953979,641205000
2005-01-17,1000.000000,1020.000000,980.000000,990.000000,532.574402,316137500
2005-01-24,990.000000,990.000000,955.000000,960.000000,516.435852,615155000
2005-01-31,960.000000,975.000000,935.000000,935.000000,502.987030,502150000
2005-02-07,940.000000,945.000000,920.000000,935.000000,502.987030,169380000
2005-02-14,935.000000,955.000000,930.000000,940.000000,505.676727,545140000
2005-02-21,940.000000,940.000000,885.000000,895.000000,481.468750,781982500
2005-02-28,895.000000,920.000000,875.000000,885.000000,476.089294,840985000
2005-03-07,890.000000,905.000000,875.000000,885.000000,476.089294,469377500
2005-03-14,880.000000,890.000000,835.000000,885.000000,476.089294,1154560000
2005-03-21,885.000000,935.000000,885.000000,910.000000,489.537994,651330000
2005-03-28,905.000000,930.000000,880.000000,925.000000,497.607422,600292500
2005-04-04,930.000000,945.000000,920.000000,935.000000,502.987030,340535000
2005-04-11,930.000000,945.000000,920.000000,925.000000,497.607422,247762500
2005-04-18,910.000000,910.000000,855.000000,875.000000,470.709717,276687500
2005-04-25,875.000000,885.000000,850.000000,855.000000,459.950653,387552500
2005-05-02,855.000000,905.000000,820.000000,900.000000,484.158630,505042500
2005-05-09,895.000000,930.000000,880.000000,885.000000,476.089294,434997500
2005-05-16,880.000000,910.000000,860.000000,910.000000,489.537994,402037500
2005-05-23,905.000000,930.000000,900.000000,920.000000,494.917664,313975000
2005-05-30,915.000000,970.000000,915.000000,960.000000,516.435852,461240000
2005-06-06,960.000000,965.000000,930.000000,950.000000,511.056305,217730000
2005-06-13,955.000000,1040.000000,955.000000,1040.000000,559.472107,615602500
2005-06-20,1040.000000,1070.000000,970.000000,995.000000,535.264221,597335000
2005-06-27,990.000000,1050.000000,965.000000,1050.000000,564.851685,319730000
2005-07-04,1040.000000,1060.000000,980.000000,990.000000,532.574402,330977500
2005-07-11,1000.000000,1070.000000,990.000000,1050.000000,564.851685,426022500
2005-07-18,1030.000000,1180.000000,1010.000000,1160.000000,624.026672,521810000
2005-07-25,1160.000000,1160.000000,1110.000000,1110.000000,614.077698,253075000
2005-08-01,1110.000000,1150.000000,1080.000000,1100.000000,608.545410,320220000
2005-08-08,1090.000000,1140.000000,1050.000000,1070.000000,591.948853,493402500
2005-08-15,1070.000000,1070.000000,980.000000,1010.000000,558.755371,576427500
2005-08-22,1020.000000,1040.000000,940.000000,995.000000,550.457031,542675000
2005-08-29,980.000000,1040.000000,940.000000,1000.000000,553.223206,738410000
2005-09-05,990.000000,1140.000000,990.000000,1140.000000,630.674438,660680000
2005-09-12,1120.000000,1120.000000,990.000000,1030.000000,569.819885,585705000
2005-09-19,1030.000000,1060.000000,970.000000,985.000000,544.924805,665757500
2005-09-26,995.000000,1080.000000,995.000000,1070.000000,591.948853,539342500
2005-10-03,1060.000000,1110.000000,1010.000000,1020.000000,564.287598,479670000
2005-10-10,1040.000000,1060.000000,1010.000000,1040.000000,575.352051,305320000
2005-10-17,1040.000000,1070.000000,1020.000000,1030.000000,569.819885,428037500
2005-10-24,1030.000000,1030.000000,990.000000,1010.000000,558.755371,367732500
2005-10-31,1000.000000,1030.000000,990.000000,1010.000000,558.755371,214847500
2005-11-07,1010.000000,1020.000000,965.000000,985.000000,544.924805,393025000
2005-11-14,995.000000,1030.000000,980.000000,1030.000000,569.819885,351407500
2005-11-21,1040.000000,1070.000000,1020.000000,1050.000000,580.884338,299025000
2005-11-28,1070.000000,1130.000000,1050.000000,1110.000000,614.077698,397272500
2005-12-05,1130.000000,1200.000000,1110.000000,1170.000000,647.271118,634912500
2005-12-12,1200.000000,1250.000000,1130.000000,1140.000000,630.674438,559460000
2005-12-19,1200.000000,1220.000000,1160.000000,1190.000000,658.335571,415825000
2005-12-26,1190.000000,1200.000000,1170.000000,1180.000000,652.803223,90560000
2006-01-02,1220.000000,1270.000000,1190.000000,1210.000000,669.400024,442247500
2006-01-09,1220.000000,1320.000000,1210.000000,1240.000000,685.996704,655495000
2006-01-16,1230.000000,1280.000000,1190.000000,1240.000000,685.996704,458282500
2006-01-23,1210.000000,1260.000000,1210.000000,1250.000000,691.528870,329662500
2006-01-30,1260.000000,1290.000000,1250.000000,1270.000000,702.593384,391390000
2006-02-06,1270.000000,1280.000000,1220.000000,1230.000000,680.464417,333705000
2006-02-13,1230.000000,1240.000000,1190.000000,1240.000000,685.996704,410035000
2006-02-20,1240.000000,1260.000000,1190.000000,1230.000000,680.464417,507820000
2006-02-27,1230.000000,1300.000000,1220.000000,1290.000000,713.657837,456437500
2006-03-06,1270.000000,1280.000000,1210.000000,1250.000000,691.528870,329400000
2006-03-13,1250.000000,1370.000000,1230.000000,1350.000000,746.851318,470152500
2006-03-20,1400.000000,1440.000000,1350.000000,1390.000000,768.980286,606467500
2006-03-27,1390.000000,1420.000000,1370.000000,1380.000000,763.447876,298732500
2006-04-03,1390.000000,1420.000000,1370.000000,1390.000000,768.980286,410047500
2006-04-10,1390.000000,1470.000000,1390.000000,1440.000000,796.641296,397415000
2006-04-17,1460.000000,1600.000000,1450.000000,1530.000000,846.431458,398260000
2006-04-24,1530.000000,1550.000000,1470.000000,1510.000000,835.366821,387435000
2006-05-01,1540.000000,1580.000000,1470.000000,1510.000000,835.366821,814730000
2006-05-08,1560.000000,1700.000000,1520.000000,1650.000000,912.818054,641265000
2006-05-15,1600.000000,1660.000000,1470.000000,1510.000000,835.366821,1144360000
2006-05-22,1440.000000,1530.000000,1360.000000,1420.000000,785.576965,770455000
2006-05-29,1440.000000,1500.000000,1400.000000,1500.000000,829.834961,620902500
2006-06-05,1530.000000,1540.000000,1350.000000,1410.000000,780.044739,611750000
2006-06-12,1390.000000,1510.000000,1330.000000,1500.000000,829.834961,766300000
2006-06-19,1490.000000,1530.000000,1440.000000,1450.000000,802.173645,449085000
2006-06-26,1450.000000,1490.000000,1380.000000,1470.000000,813.238220,589705000
2006-07-03,1460.000000,1500.000000,1440.000000,1480.000000,818.770325,379220000
2006-07-10,1450.000000,1490.000000,1400.000000,1420.000000,785.576965,387740000
2006-07-17,1420.000000,1490.000000,1400.000000,1480.000000,818.770325,460192500
2006-07-24,1480.000000,1490.000000,1430.000000,1480.000000,818.770325,411850000
2006-07-31,1490.000000,1610.000000,1480.000000,1580.000000,900.726074,534910000
2006-08-07,1610.000000,1630.000000,1540.000000,1600.000000,912.127869,278910000
2006-08-14,1600.000000,1630.000000,1580.000000,1600.000000,912.127869,153117500
2006-08-21,1600.000000,1610.000000,1560.000000,1560.000000,889.324646,260987500
2006-08-28,1570.000000,1620.000000,1560.000000,1570.000000,895.025208,258410000
2006-09-04,1620.000000,1640.000000,1570.000000,1590.000000,906.427185,347480000
2006-09-11,1570.000000,1620.000000,1530.000000,1610.000000,917.828674,423372500
2006-09-18,1610.000000,1680.000000,1600.000000,1640.000000,934.931091,442325000
2006-09-25,1630.000000,1690.000000,1610.000000,1690.000000,963.434875,252952500
2006-10-02,1680.000000,1720.000000,1640.000000,1690.000000,963.434875,305435000
2006-10-09,1680.000000,1690.000000,1630.000000,1650.000000,940.631897,341452500
2006-10-16,1640.000000,1670.000000,1640.000000,1670.000000,952.033264,212287500
2006-10-23,1670.000000,1670.000000,1670.000000,1670.000000,952.033264,0
2006-10-30,1660.000000,1720.000000,1640.000000,1700.000000,969.135681,714302500
2006-11-06,1770.000000,1890.000000,1700.000000,1880.000000,1071.750000,480995000
2006-11-13,1840.000000,1950.000000,1840.000000,1870.000000,1066.049316,412137500
2006-11-20,1910.000000,1980.000000,1870.000000,1970.000000,1123.057373,447710000
2006-11-27,2000.000000,2010.000000,1940.000000,1980.000000,1128.758057,402352500
2006-12-04,2000.000000,2170.000000,1980.000000,2060.000000,1174.364380,638747500
2006-12-11,2000.000000,2060.000000,1910.000000,2050.000000,1168.663818,857185000
2006-12-18,2000.000000,2060.000000,1930.000000,1980.000000,1128.758057,748155000
2006-12-25,1980.000000,2030.000000,1970.000000,2020.000000,1157.139771,296085000
2007-01-01,2020.000000,2090.000000,2010.000000,2030.000000,1162.868164,322147500
2007-01-08,2000.000000,2030.000000,1860.000000,1920.000000,1099.855835,574507500
2007-01-15,1970.000000,2030.000000,1940.000000,2030.000000,1162.868164,407425000
2007-01-22,2030.000000,2050.000000,1880.000000,1910.000000,1094.127319,490645000
2007-01-29,1930.000000,1940.000000,1880.000000,1910.000000,1094.127319,531675000
2007-02-05,1910.000000,1910.000000,1810.000000,1820.000000,1042.571655,545167500
2007-02-12,1810.000000,1950.000000,1780.000000,1930.000000,1105.583862,763665000
2007-02-19,1930.000000,1950.000000,1860.000000,1860.000000,1065.485107,285402500
2007-02-26,1840.000000,1870.000000,1710.000000,1870.000000,1071.213623,894230000
2007-03-05,1800.000000,1880.000000,1790.000000,1840.000000,1054.028442,388932500
2007-03-12,1880.000000,1890.000000,1830.000000,1860.000000,1065.485107,344287500
2007-03-19,1860.000000,1930.000000,1850.000000,1920.000000,1099.855835,312922500
2007-03-26,1940.000000,1980.000000,1910.000000,1970.000000,1128.497559,389872500
2007-04-02,1980.000000,2050.000000,1970.000000,2020.000000,1157.139771,438247500
2007-04-09,2040.000000,2100.000000,2020.000000,2080.000000,1191.510254,386635000
2007-04-16,2080.000000,2090.000000,2000.000000,2080.000000,1191.510254,398887500
2007-04-23,2110.000000,2170.000000,2060.000000,2150.000000,1231.609253,462955000
2007-04-30,2100.000000,2140.000000,2020.000000,2060.000000,1180.053589,405482500
2007-05-07,2040.000000,2060.000000,1910.000000,1920.000000,1099.855835,773610000
2007-05-14,1950.000000,1960.000000,1900.000000,1920.000000,1099.855835,305462500
2007-05-21,1900.000000,1960.000000,1860.000000,1920.000000,1099.855835,859552500
2007-05-28,1930.000000,1940.000000,1870.000000,1910.000000,1094.127319,424847500
2007-06-04,1950.000000,1960.000000,1910.000000,1930.000000,1105.583862,715605000
2007-06-11,1940.000000,1980.000000,1920.000000,1950.000000,1117.040649,629617500
2007-06-18,1960.000000,1970.000000,1920.000000,1940.000000,1111.312500,407987500
2007-06-25,1930.000000,1980.000000,1920.000000,1970.000000,1128.497559,494792500
2007-07-02,1980.000000,2130.000000,1960.000000,2080.000000,1191.510254,643020000
