Date,Open,High,Low,Close,Adj Close,Volume
2000-06-05,161.904785,166.666687,147.619064,161.904785,115.377571,27202870
2000-06-12,161.904785,185.714310,157.142868,176.190491,125.557938,127396485
2000-06-19,180.952393,204.761932,176.190491,200.000015,142.525253,269149096
2000-06-26,209.523834,233.333359,200.000015,209.523834,149.312119,335540589
2000-07-03,209.523834,221.904785,182.857162,204.761932,145.918686,206802727
2000-07-10,209.523834,212.380966,197.142883,197.142883,140.489166,60099366
2000-07-17,200.000015,206.666687,199.047638,200.000015,142.525253,65837616
2000-07-24,200.000015,201.904785,189.523834,196.190491,141.450470,47039994
2000-07-31,198.095261,198.095261,189.523834,192.380966,138.703857,45050243
2000-08-07,191.428589,206.666687,187.619064,206.666687,149.003632,118033111
2000-08-14,209.523834,209.523834,200.000015,204.761932,147.630341,70339491
2000-08-21,205.714310,221.904785,191.428589,211.428589,152.436905,285048719
2000-08-28,214.285736,217.142883,197.142883,203.809540,146.943695,127892610
2000-09-04,206.666687,209.523834,201.904785,203.809540,146.943695,39705745
2000-09-11,200.000015,201.904785,191.428589,192.380966,138.703857,39529870
2000-09-18,189.523834,194.285736,171.428589,187.619064,135.270584,77503115
2000-09-25,189.523834,191.428589,184.761917,187.619064,135.270584,38702993
2000-10-02,187.619064,192.380966,186.666687,186.666687,134.583939,26580744
2000-10-09,186.666687,189.523834,183.809540,188.571442,135.957260,16204120
2000-10-16,188.571442,200.000015,185.714310,190.476212,137.330551,58498117
2000-10-23,190.476212,190.476212,180.952393,180.952393,130.464035,5234247
2000-10-30,185.714310,200.000015,180.952393,190.476212,137.330551,47866867
2000-11-06,195.238113,195.238113,185.714310,190.476212,137.330551,22947745
2000-11-13,185.714310,195.238113,180.952393,190.476212,137.330551,33363743
2000-11-20,190.476212,195.238113,185.714310,190.476212,137.330551,61107366
2000-11-27,195.238113,195.238113,185.714310,185.714310,133.897278,27670120
2000-12-04,190.476212,200.000015,190.476212,195.238113,140.763809,59088742
2000-12-11,195.238113,195.238113,185.714310,195.238113,140.763809,30447369
2000-12-18,190.476212,200.000015,185.714310,190.476212,137.330551,126178485
2000-12-25,190.476212,190.476212,190.476212,190.476212,137.330551,0
2001-01-01,190.476212,190.476212,176.190491,180.952393,130.464035,22703621
2001-01-08,185.714310,190.476212,180.952393,185.714310,133.897278,26942994
2001-01-15,185.714310,190.476212,180.952393,180.952393,130.464035,24328494
2001-01-22,185.714310,190.476212,180.952393,190.476212,137.330551,15461245
2001-01-29,180.952393,190.476212,180.952393,190.476212,137.330551,27675369
2001-02-05,190.476212,190.476212,180.952393,180.952393,130.464035,43637993
2001-02-12,180.952393,180.952393,166.666687,171.428589,123.597488,43225868
2001-02-19,171.428589,176.190491,166.666687,171.428589,123.597488,35421743
2001-02-26,166.666687,166.666687,157.142868,157.142868,113.297714,17915620
2001-03-05,157.142868,166.666687,152.380966,152.380966,109.864433,39800244
2001-03-12,147.619064,166.666687,138.095245,157.142868,113.297714,80135990
2001-03-19,157.142868,166.666687,147.619064,157.142868,113.297714,62159990
2001-03-26,157.142868,171.428589,152.380966,161.904785,116.730980,98896863
2001-04-02,161.904785,166.666687,157.142868,161.904785,116.730980,68654240
2001-04-09,157.142868,157.142868,152.380966,152.380966,109.864433,12875621
2001-04-16,152.380966,161.904785,147.619064,152.380966,109.864433,42769117
2001-04-23,147.619064,157.142868,147.619064,147.619064,106.431198,44590868
2001-04-30,147.619064,152.380966,147.619064,147.619064,106.431198,25509744
2001-05-07,147.619064,152.380966,142.857162,142.857162,102.997902,17994371
2001-05-14,147.619064,152.380966,147.619064,152.380966,109.864433,16600495
2001-05-21,147.619064,152.380966,147.619064,152.380966,109.864433,25110745
2001-05-28,152.380966,185.714310,147.619064,171.428589,123.597488,272047095
2001-06-04,171.428589,176.190491,161.904785,176.190491,127.030754,21538121
2001-06-11,176.190491,195.238113,171.428589,190.476212,137.330551,99201363
2001-06-18,185.714310,204.761932,185.714310,204.761932,147.630341,100928613
2001-06-25,204.761932,242.857162,204.761932,209.523834,151.063614,279974595
2001-07-02,209.523834,219.047638,200.000015,209.523834,151.063614,76363865
2001-07-09,204.761932,238.095261,200.000015,228.571457,164.796707,255735347
2001-07-16,233.333359,242.857162,223.809540,238.095261,171.663177,251530097
2001-07-23,247.619080,280.952423,238.095261,280.952423,202.562592,760596296
2001-07-30,276.190491,290.476227,228.571457,247.619080,178.529739,320349716
2001-08-06,247.619080,266.666687,209.523834,242.857162,185.432007,685663053
2001-08-13,247.619080,247.619080,228.571457,233.333359,178.160156,85884740
2001-08-20,233.333359,242.857162,223.809540,233.333359,178.160156,104015612
2001-08-27,238.095261,242.857162,233.333359,233.333359,178.160156,105330738
2001-09-03,233.333359,257.142883,233.333359,242.857162,185.432007,264849346
2001-09-10,242.857162,261.904785,242.857162,257.142883,196.339767,160508231
2001-09-17,252.380981,252.380981,242.857162,247.619080,189.067932,53066993
2001-09-24,247.619080,257.142883,238.095261,247.619080,189.067932,69147742
2001-10-01,247.619080,257.142883,238.095261,257.142883,196.339767,163744856
2001-10-08,247.619080,276.190491,247.619080,276.190491,210.883408,143582234
2001-10-15,276.190491,280.952423,266.666687,276.190491,210.883408,27360370
2001-10-22,271.428589,285.714325,271.428589,285.714325,218.155289,71701865
2001-10-29,280.952423,285.714325,276.190491,280.952423,214.519363,30179619
2001-11-05,276.190491,285.714325,271.428589,276.190491,210.883408,67026741
2001-11-12,276.190491,276.190491,252.380981,257.142883,196.339767,90929989
2001-11-19,257.142883,266.666687,252.380981,266.666687,203.611588,96812613
2001-11-26,266.666687,276.190491,257.142883,271.428589,207.247528,87147364
2001-12-03,271.428589,276.190491,266.666687,276.190491,210.883408,57776241
2001-12-10,276.190491,285.714325,271.428589,285.714325,218.155289,78931115
2001-12-17,285.714325,285.714325,276.190491,285.714325,218.155289,21254621
2001-12-24,285.714325,285.714325,276.190491,285.714325,218.155289,6376122
2001-12-31,285.714325,285.714325,266.666687,266.666687,203.611588,8494498
2002-01-07,266.666687,285.714325,261.904785,280.952423,214.519363,69013865
2002-01-14,280.952423,280.952423,266.666687,271.428589,207.247528,15602995
2002-01-21,271.428589,280.952423,266.666687,276.190491,210.883408,33471369
2002-01-28,276.190491,276.190491,266.666687,276.190491,210.883408,27068994
2002-02-04,276.190491,276.190491,266.666687,271.428589,207.247528,43385993
2002-02-11,271.428589,276.190491,266.666687,276.190491,210.883408,18737246
2002-02-18,271.428589,276.190491,266.666687,276.190491,210.883408,42519743
2002-02-25,271.428589,280.952423,266.666687,276.190491,210.883408,51442117
2002-03-04,280.952423,280.952423,271.428589,276.190491,210.883408,54812618
2002-03-11,280.952423,280.952423,271.428589,276.190491,210.883408,18876371
2002-03-18,271.428589,276.190491,271.428589,276.190491,210.883408,9888370
2002-03-25,276.190491,280.952423,271.428589,280.952423,214.519363,12941246
2002-04-01,280.952423,285.714325,276.190491,285.714325,218.155289,34901993
2002-04-08,285.714325,300.000031,280.952423,290.476227,221.791260,193168478
2002-04-15,290.476227,371.428619,290.476227,309.523834,236.334839,375850084
2002-04-22,319.047638,342.857178,314.285736,333.333374,254.514511,85336114
2002-04-29,333.333374,342.857178,319.047638,338.095276,258.150391,55416367
2002-05-06,338.095276,342.857178,328.571472,338.095276,258.150391,42784869
2002-05-13,338.095276,338.095276,323.809570,328.571472,250.878647,32623493
2002-05-20,328.571472,333.333374,314.285736,328.571472,250.878647,71126991
2002-05-27,314.285736,314.285736,285.714325,295.238129,225.427139,118678860
2002-06-03,295.238129,295.238129,280.952423,280.952423,229.130585,29124369
2002-06-10,276.190491,309.523834,271.428589,290.476227,236.897781,256900847
2002-06-17,290.476227,295.238129,271.428589,280.952423,229.130585,38180619
2002-06-24,280.952423,280.952423,261.904785,271.428589,221.363464,40837118
2002-07-01,271.428589,271.428589,252.380981,266.666687,217.479858,121807861
2002-07-08,266.666687,266.666687,252.380981,257.142883,209.712753,43551368
2002-07-15,257.142883,261.904785,242.857162,257.142883,209.712753,56621243
2002-07-22,252.380981,252.380981,214.285736,219.047638,178.644196,56807616
2002-07-29,219.047638,257.142883,214.285736,242.857162,198.062042,86191864
2002-08-05,242.857162,242.857162,219.047638,233.333359,190.294907,17532370
2002-08-12,233.333359,247.619080,223.809540,247.619080,201.945633,31177119
2002-08-19,247.619080,271.428589,247.619080,266.666687,217.479858,74216616
2002-08-26,261.904785,271.428589,242.857162,266.666687,217.479858,73898991
2002-09-02,261.904785,261.904785,242.857162,252.380981,205.829178,16456120
2002-09-09,252.380981,257.142883,247.619080,252.380981,205.829178,22028995
2002-09-16,247.619080,257.142883,228.571457,228.571457,186.411346,14022745
2002-09-23,233.333359,238.095261,228.571457,238.095261,194.178467,6391870
2002-09-30,233.333359,238.095261,214.285736,219.047638,178.644196,7111121
2002-10-07,228.571457,228.571457,200.000015,209.523834,170.877060,23779870
2002-10-14,190.476212,200.000015,180.952393,190.476212,155.342773,28384120
2002-10-21,195.238113,204.761932,190.476212,190.476212,155.342773,16568995
2002-10-28,195.238113,204.761932,190.476212,204.761932,166.993469,10549870
2002-11-04,204.761932,209.523834,195.238113,200.000015,163.109909,24695995
2002-11-11,195.238113,200.000015,195.238113,200.000015,163.109909,9623245
2002-11-18,195.238113,209.523834,185.714310,209.523834,170.877060,75741740
2002-11-25,209.523834,214.285736,195.238113,209.523834,170.877060,62422491
2002-12-02,209.523834,214.285736,204.761932,209.523834,170.877060,10859623
2002-12-09,209.523834,209.523834,195.238113,195.238113,159.226334,10833372
2002-12-16,195.238113,261.904785,195.238113,261.904785,213.596313,150357357
