Date,Open,High,Low,Close,Adj Close,Volume
2016-01-11,18.093210,24.831371,16.595840,16.720621,16.720621,284421250
2016-01-18,16.720621,21.711851,15.098471,15.847156,15.847156,113552760
2016-01-25,15.472814,16.221498,13.975445,14.474568,14.474568,9085533
2016-02-01,14.724129,14.724129,12.602856,13.975445,13.975445,16570661
2016-02-08,13.975445,16.221498,13.975445,14.973691,14.973691,4428565
2016-02-15,15.597594,15.597594,13.725883,14.599348,14.599348,4308355
2016-02-22,13.725883,15.722375,13.226760,14.474568,14.474568,5899946
2016-02-29,14.599348,15.847156,14.225006,15.847156,15.847156,5784543
2016-03-07,15.971937,16.595840,15.597594,15.971937,15.971937,2860215
2016-03-14,16.471060,17.344524,16.346279,16.970182,16.970182,934438
2016-03-21,16.970182,18.093210,16.845402,17.219744,17.219744,1427302
2016-03-28,17.594088,18.467552,16.720621,17.219744,17.219744,2134141
2016-04-04,18.093210,18.093210,17.219744,17.469307,17.469307,2676692
2016-04-11,17.469307,17.469307,17.469307,17.469307,17.469307,172302
2016-04-18,17.469307,17.843649,17.219744,17.219744,17.219744,942452
2016-04-25,17.469307,17.469307,16.720621,16.720621,16.720621,2113304
2016-05-02,17.594088,18.717113,17.094963,17.718866,17.718866,4221803
2016-05-09,17.718866,17.843649,17.344524,17.344524,17.344524,1345558
2016-05-16,17.469307,17.718866,17.094963,17.219744,17.219744,1001755
2016-05-23,17.344524,17.594088,17.344524,17.594088,17.594088,231604
2016-05-30,17.718866,18.093210,17.469307,17.968430,17.968430,250837
2016-06-06,17.968430,18.342772,17.968430,17.968430,17.968430,1077888
2016-06-13,17.968430,17.968430,17.718866,17.843649,17.843649,318957
2016-06-20,17.843649,17.843649,17.594088,17.594088,17.594088,379865
2016-06-27,17.968430,19.964922,17.968430,19.964922,19.964922,703631
2016-07-04,19.964922,19.964922,19.964922,19.964922,19.964922,0
2016-07-11,19.715361,19.715361,18.966675,18.966675,18.966675,611471
2016-07-18,19.964922,19.964922,19.216236,19.216236,19.216236,111393
2016-07-25,19.216236,19.715361,19.216236,19.216236,19.216236,368646
2016-08-01,19.216236,19.964922,18.592333,19.590578,19.590578,108188
2016-08-08,18.841894,19.465797,18.717113,19.341017,19.341017,286901
2016-08-15,19.341017,19.341017,19.341017,19.341017,19.341017,0
2016-08-22,19.341017,19.341017,19.091455,19.091455,19.091455,42474
2016-08-29,19.091455,19.465797,18.966675,19.216236,19.216236,76132
2016-09-05,19.341017,19.341017,19.091455,19.091455,19.091455,60104
2016-09-12,19.091455,19.341017,19.091455,19.341017,19.341017,100976
2016-09-19,19.216236,19.216236,18.841894,18.841894,18.841894,88154
2016-09-26,18.841894,18.841894,18.592333,18.592333,18.592333,76132
2016-10-03,18.592333,19.964922,18.342772,18.342772,18.342772,29651
2016-10-10,18.342772,18.717113,18.342772,18.342772,18.342772,77736
2016-10-17,18.093210,18.093210,18.093210,18.093210,18.093210,1602
2016-10-24,18.093210,19.341017,18.093210,19.341017,19.341017,801
2016-10-31,19.341017,19.341017,19.341017,19.341017,19.341017,0
2016-11-07,19.341017,19.341017,17.469307,19.341017,19.341017,81742
2016-11-14,19.341017,19.341017,19.341017,19.341017,19.341017,2403
2016-11-21,20.588825,23.084440,19.964922,19.964922,19.964922,5633
2016-11-28,19.964922,19.964922,17.968430,18.717113,18.717113,36863
2016-12-05,18.717113,19.964922,18.592333,19.964922,19.964922,2403
2016-12-12,19.964922,19.964922,17.843649,17.843649,17.843649,67317
2016-12-19,17.469307,19.465797,17.469307,18.217991,18.217991,234008
2016-12-26,18.217991,19.964922,18.217991,19.964922,19.964922,4006
2017-01-02,19.964922,19.964922,19.964922,19.964922,19.964922,1602
2017-01-09,19.964922,19.964922,13.226760,17.219744,17.219744,92962
2017-01-16,17.219744,23.084440,17.219744,22.460535,22.460535,770148
2017-01-23,22.460535,22.460535,19.341017,22.460535,22.460535,106584
2017-01-30,22.460535,22.460535,22.460535,22.460535,22.460535,0
2017-02-06,22.460535,22.460535,16.845402,18.717113,18.717113,371050
2017-02-13,18.717113,21.212729,17.469307,21.212729,21.212729,169897
2017-02-20,20.963167,20.963167,19.341017,19.341017,19.341017,18431
2017-02-27,19.341017,19.341017,19.341017,19.341017,19.341017,801
2017-03-06,19.341017,19.341017,19.341017,19.341017,19.341017,4808
2017-03-13,19.341017,19.341017,18.717113,19.341017,19.341017,3204
2017-03-20,19.341017,19.341017,19.341017,19.341017,19.341017,0
2017-03-27,19.341017,19.465797,16.845402,19.465797,19.465797,228400
2017-04-03,19.964922,21.836632,13.850664,19.964922,19.964922,55295
2017-04-10,19.964922,21.836632,19.964922,21.462290,21.462290,2403
2017-04-17,21.462290,21.836632,19.341017,20.588825,20.588825,38467
2017-04-24,20.588825,21.212729,19.341017,20.588825,20.588825,1056251
2017-05-01,20.588825,22.460535,20.588825,21.711851,21.711851,256448
2017-05-08,21.711851,21.711851,21.212729,21.212729,21.212729,2404
2017-05-15,21.212729,21.836632,19.964922,21.587070,21.587070,111392
2017-05-22,21.587070,21.587070,21.212729,21.212729,21.212729,44076
2017-05-29,17.594088,21.212729,17.594088,21.212729,21.212729,7212
2017-06-05,21.212729,21.836632,20.464045,20.464045,20.464045,88154
2017-06-12,20.339264,29.947382,19.840139,24.457027,24.457027,1851244
2017-06-19,24.332249,41.676773,24.332249,33.940365,33.940365,17937859
2017-06-26,33.940365,33.940365,33.940365,33.940365,33.940365,0
2017-07-03,33.690804,33.690804,24.207466,24.332249,24.332249,19639243
2017-07-10,24.332249,24.956150,23.209221,24.457027,24.457027,1797551
2017-07-17,24.207466,25.704836,22.959660,24.581808,24.581808,7645408
2017-07-24,23.957905,24.457027,21.212729,22.086193,22.086193,3976572
2017-07-31,22.086193,23.084440,18.717113,23.084440,23.084440,82543
2017-08-07,23.084440,23.957905,21.711851,23.334002,23.334002,755723
2017-08-14,23.209221,24.457027,19.465797,22.959660,22.959660,938444
2017-08-21,22.585318,22.959660,21.462290,21.711851,21.711851,1444932
2017-08-28,21.337509,21.836632,19.341017,20.963167,20.963167,264462
2017-09-04,20.588825,22.959660,19.964922,21.212729,21.212729,187527
2017-09-11,22.210976,24.332249,20.464045,22.959660,22.959660,644327
2017-09-18,22.834879,22.834879,21.212729,21.212729,21.212729,315752
2017-09-25,22.460535,22.460535,20.464045,20.464045,20.464045,699625
2017-10-02,23.084440,25.455275,20.089703,20.588825,20.588825,517706
2017-10-09,20.588825,22.460535,19.216236,20.838387,20.838387,361432
2017-10-16,20.838387,22.834879,14.848910,20.339264,20.339264,286099
2017-10-23,20.214483,20.464045,18.966675,19.964922,19.964922,474431
2017-10-30,19.216236,22.460535,19.091455,20.339264,20.339264,260454
2017-11-06,20.339264,20.588825,18.717113,19.715361,19.715361,125819
2017-11-13,19.715361,20.963167,19.465797,20.838387,20.838387,234810
2017-11-20,19.715361,23.458782,19.465797,20.588825,20.588825,297319
2017-11-27,19.715361,22.460535,19.216236,21.337509,21.337509,120210
2017-12-04,21.337509,22.460535,18.966675,21.836632,21.836632,123414
2017-12-11,21.836632,21.836632,20.588825,20.588825,20.588825,46481
2017-12-18,20.588825,21.212729,20.588825,21.212729,21.212729,16828
2017-12-25,21.212729,21.462290,17.469307,20.963167,20.963167,638719
2018-01-01,20.963167,20.963167,18.717113,20.214483,20.214483,16027
2018-01-08,19.465797,22.710098,16.970182,22.086193,22.086193,523316
2018-01-15,19.964922,21.212729,18.841894,21.212729,21.212729,287702
2018-01-22,21.212729,22.210976,18.966675,21.212729,21.212729,348610
2018-01-29,21.087948,28.450012,21.087948,24.706591,24.706591,12507535
2018-02-05,25.455275,28.699574,22.460535,25.704836,25.704836,3485311
2018-02-12,26.453522,26.453522,23.833124,25.455275,25.455275,117003
2018-02-19,25.455275,28.699574,23.708344,24.956150,24.956150,3813085
2018-02-26,25.455275,25.455275,22.460535,24.831371,24.831371,5412691
2018-03-05,25.954397,25.954397,18.841894,24.706591,24.706591,5617050
2018-03-12,24.706591,25.455275,19.091455,25.455275,25.455275,80137
2018-03-19,25.455275,25.954397,21.836632,23.708344,23.708344,245228
2018-03-26,24.956150,24.956150,17.718866,23.833124,23.833124,1363990
2018-04-02,23.833124,24.082685,19.216236,21.212729,21.212729,767744
2018-04-09,21.212729,24.332249,19.341017,22.210976,22.210976,771750
2018-04-16,22.210976,22.710098,21.836632,22.460535,22.460535,16028
2018-04-23,21.212729,22.086193,19.341017,19.964922,19.964922,40069
2018-04-30,20.963167,22.210976,20.089703,21.212729,21.212729,37664
2018-05-07,22.210976,22.210976,18.717113,20.963167,20.963167,1060258
2018-05-14,21.212729,22.210976,20.089703,21.836632,21.836632,167491
2018-05-21,21.836632,22.710098,19.964922,21.087948,21.087948,547358
2018-05-28,21.836632,21.836632,20.214483,20.963167,20.963167,321363
2018-06-04,20.963167,21.587070,18.717113,20.089703,20.089703,310943
2018-06-11,20.089703,20.089703,20.089703,20.089703,20.089703,0
2018-06-18,20.089703,21.212729,18.717113,18.717113,18.717113,121812
2018-06-25,19.964922,21.587070,18.217991,20.339264,20.339264,933635
2018-07-02,20.963167,21.212729,17.469307,21.212729,21.212729,1125973
2018-07-09,20.838387,20.838387,18.217991,19.715361,19.715361,626698
2018-07-16,18.717113,20.339264,18.093210,20.089703,20.089703,107387
