Date,Open,High,Low,Close,Adj Close,Volume
2007-11-05,98.000000,103.000000,89.000000,95.000000,70.222641,1730105000
2007-11-12,90.000000,95.000000,83.000000,85.000000,62.830791,292990000
2007-11-19,85.000000,87.000000,82.000000,86.000000,63.569969,148000000
2007-11-26,86.000000,87.000000,83.000000,85.000000,62.830791,199965000
2007-12-03,85.000000,87.000000,84.000000,85.000000,62.830791,235525000
2007-12-10,85.000000,85.000000,82.000000,85.000000,62.830791,75635000
2007-12-17,83.000000,84.000000,81.000000,82.000000,60.613213,57910000
2007-12-24,82.000000,87.000000,81.000000,87.000000,64.309143,100420000
2007-12-31,87.000000,87.000000,83.000000,84.000000,62.091591,59940000
2008-01-07,84.000000,84.000000,82.000000,84.000000,62.091591,143100000
2008-01-14,84.000000,84.000000,82.000000,84.000000,62.091591,48085000
2008-01-21,82.000000,85.000000,75.000000,82.000000,60.613213,29670000
2008-01-28,81.000000,87.000000,81.000000,87.000000,64.309143,27690000
2008-02-04,87.000000,90.000000,86.000000,89.000000,65.787521,73010000
2008-02-11,89.000000,95.000000,88.000000,95.000000,70.222641,238505000
2008-02-18,95.000000,102.000000,95.000000,102.000000,75.396935,334145000
2008-02-25,100.000000,101.000000,99.000000,100.000000,73.918571,231940000
2008-03-03,100.000000,101.000000,98.000000,100.000000,73.918571,197735000
2008-03-10,99.000000,101.000000,98.000000,99.000000,73.179398,311065000
2008-03-17,97.000000,98.000000,96.000000,97.000000,71.701019,74400000
2008-03-24,96.000000,101.000000,96.000000,100.000000,73.918571,88065000
2008-03-31,101.000000,103.000000,99.000000,99.000000,73.179398,231485000
2008-04-07,99.000000,99.000000,89.000000,95.000000,70.222641,183660000
2008-04-14,96.000000,98.000000,95.000000,97.000000,71.701019,40810000
2008-04-21,97.000000,97.000000,96.000000,97.000000,71.965385,46375030
2008-04-28,97.000000,97.000000,95.000000,95.000000,70.481575,36500000
2008-05-05,95.000000,96.000000,95.000000,95.000000,70.481575,41070000
2008-05-12,95.000000,96.000000,94.000000,94.000000,69.739647,62880000
2008-05-19,94.000000,98.000000,94.000000,97.000000,71.965385,34440000
2008-05-26,96.000000,96.000000,94.000000,94.000000,69.739647,39630000
2008-06-02,95.000000,96.000000,95.000000,95.000000,70.481575,38765000
2008-06-09,92.000000,94.000000,92.000000,92.000000,68.255814,47925060
2008-06-16,92.000000,92.000000,91.000000,91.000000,67.513901,10235060
2008-06-23,90.000000,90.000000,87.000000,87.000000,64.546265,63915000
2008-06-30,87.000000,88.000000,87.000000,88.000000,65.288185,24930000
2008-07-07,88.000000,91.000000,87.000000,90.000000,66.772003,98570000
2008-07-14,90.000000,90.000000,89.000000,89.000000,66.030098,170230030
2008-07-21,90.000000,93.000000,90.000000,91.000000,67.513901,68590000
2008-07-28,91.000000,91.000000,90.000000,91.000000,67.513901,56330000
2008-08-04,91.000000,96.000000,91.000000,94.000000,69.739647,90660000
2008-08-11,93.000000,96.000000,93.000000,93.000000,68.997734,17565030
2008-08-18,93.000000,93.000000,93.000000,93.000000,68.997734,770030
2008-08-25,93.000000,94.000000,93.000000,94.000000,69.739647,1100060
2008-09-01,94.000000,95.000000,94.000000,95.000000,70.481575,28915090
2008-09-08,95.000000,95.000000,91.000000,91.000000,67.513901,99000030
2008-09-15,89.000000,91.000000,88.000000,90.000000,66.772003,50725030
2008-09-22,90.000000,90.000000,90.000000,90.000000,66.772003,150
2008-09-29,90.000000,90.000000,90.000000,90.000000,66.772003,30
2008-10-06,88.000000,88.000000,86.000000,86.000000,63.804352,10750000
2008-10-13,86.000000,87.000000,85.000000,85.000000,63.062458,39445050
2008-10-20,85.000000,85.000000,79.000000,80.000000,59.352905,4255060
2008-10-27,76.000000,76.000000,66.000000,75.000000,55.643337,76165030
2008-11-03,73.000000,79.000000,73.000000,75.000000,55.643337,58770000
2008-11-10,74.000000,74.000000,68.000000,68.000000,50.449966,65805030
2008-11-17,67.000000,74.000000,66.000000,74.000000,54.901424,71800000
2008-11-24,73.000000,81.000000,73.000000,80.000000,59.352905,171850000
2008-12-01,78.000000,78.000000,76.000000,76.000000,56.385262,215060
2008-12-08,76.000000,76.000000,76.000000,76.000000,56.385262,11480030
2008-12-15,77.000000,82.000000,75.000000,75.000000,55.643337,147370030
2008-12-22,75.000000,75.000000,75.000000,75.000000,55.643337,120
2008-12-29,75.000000,75.000000,75.000000,75.000000,55.643337,10
2009-01-05,74.000000,78.000000,72.000000,78.000000,57.869072,73185030
2009-01-12,72.000000,74.000000,63.000000,70.000000,51.933781,75155000
2009-01-19,63.000000,81.000000,61.000000,63.000000,46.740398,184440000
2009-01-26,63.000000,63.000000,63.000000,63.000000,46.740398,40
2009-02-02,63.000000,63.000000,63.000000,63.000000,46.740398,90
2009-02-09,64.000000,65.000000,61.000000,64.000000,47.482311,25290090
2009-02-16,64.000000,64.000000,63.000000,63.000000,46.740398,75090
2009-02-23,63.000000,65.000000,63.000000,65.000000,48.224232,75120
2009-03-02,65.000000,65.000000,65.000000,65.000000,48.224232,4595120
2009-03-09,65.000000,65.000000,65.000000,65.000000,48.224232,120
2009-03-16,65.000000,66.000000,65.000000,66.000000,48.966133,7500090
2009-03-23,65.000000,66.000000,65.000000,66.000000,48.966133,7665030
2009-03-30,66.000000,73.000000,66.000000,73.000000,54.159523,230030
2009-04-06,73.000000,75.000000,71.000000,75.000000,55.643337,170030
2009-04-13,73.000000,76.000000,73.000000,76.000000,56.385262,12580000
2009-04-20,78.000000,78.000000,76.000000,76.000000,56.385262,2655000
2009-04-27,76.000000,80.000000,76.000000,80.000000,59.352905,2615060
2009-05-04,80.000000,86.000000,80.000000,86.000000,63.804352,20205000
2009-05-11,85.000000,87.000000,84.000000,87.000000,65.157616,11800060
2009-05-18,86.000000,90.000000,86.000000,90.000000,67.404457,17975030
2009-05-25,92.000000,93.000000,92.000000,92.000000,68.902313,6545000
2009-06-01,93.000000,95.000000,92.000000,94.000000,70.400200,150320000
2009-06-08,93.000000,94.000000,91.000000,94.000000,70.400200,220035060
2009-06-15,93.000000,93.000000,92.000000,93.000000,69.651260,10135060
2009-06-22,94.000000,94.000000,90.000000,92.000000,68.902313,368080030
2009-06-29,92.000000,94.000000,92.000000,93.000000,69.651260,11555030
2009-07-06,93.000000,94.000000,92.000000,94.000000,70.400200,39600000
2009-07-13,93.000000,96.000000,92.000000,96.000000,71.898087,179615030
2009-07-20,96.000000,98.000000,96.000000,98.000000,73.395935,205060
2009-07-27,97.000000,109.000000,97.000000,109.000000,81.634270,101415000
2009-08-03,105.000000,108.000000,103.000000,107.000000,80.136398,8135030
2009-08-10,107.000000,107.000000,105.000000,107.000000,80.136398,6175030
